entry	name	class	subclass	quality	displayId	inventoryType	reqLevel	itemLevel
8493	Weegli's Barrel	0	0	1	17288	0	0	1
8494	Parrot Cage (Hyacinth Macaw)	15	0	1	17292	0	0	20
8495	Parrot Cage (Senegal)	15	0	1	17292	0	0	20
8496	Parrot Cage (Cockatiel)	15	0	1	17292	0	0	20
8497	Rabbit Crate (Snowshoe)	15	0	1	17284	0	0	20
8498	Tiny Emerald Whelpling	15	0	1	20655	0	0	30
8499	Tiny Crimson Whelpling	15	0	1	20655	0	0	30
8500	Great Horned Owl	15	0	1	19091	0	0	30
8501	Hawk Owl	15	0	1	19091	0	0	30
8502	Bronze Lotterybox	15	0	2	12333	0	0	20
8503	Heavy Bronze Lotterybox	15	0	2	12333	0	0	25
8504	Iron Lotterybox	15	0	2	12334	0	0	30
8505	Heavy Iron Lotterybox	15	0	2	12334	0	0	35
8506	Mithril Lotterybox	15	0	2	17329	0	0	40
8507	Heavy Mithril Lotterybox	15	0	2	17329	0	0	45
8508	Large Fin	15	0	0	11863	0	0	1
8523	Field Testing Kit	12	0	1	2592	0	0	1
8524	Model 4711-FTZ Power Source	12	0	2	14993	0	0	1
8525	Zinge's Purchase Order	12	0	1	7798	0	0	1
8526	Violet Tragan	12	0	1	17391	0	0	1
8527	Sealed Field Testing Kit	12	0	1	2592	0	0	1
8528	Violet Powder	12	0	1	17397	0	0	1
8529	Noggenfogger Elixir	0	0	1	17403	0	35	45
8543	Underwater Mushroom Cap	0	0	1	15851	0	25	35
8544	Mageweave Bandage	0	0	1	17457	0	0	1
8545	Heavy Mageweave Bandage	0	0	1	17458	0	0	1
8546	Powerful Smelling Salts	0	0	1	6412	0	0	50
8547	Formula: Powerful Smelling Salts 	9	7	2	6270	0	0	50
8548	Divino-matic Rod	0	0	1	17461	0	0	1
8563	Red Mechanostrider	15	0	3	17785	0	40	40
8564	Hippogryph Egg	12	0	1	18047	0	0	1
8583	Horn of the Skeletal Mount	15	0	3	17786	0	40	40
8584	Untapped Dowsing Widget	12	0	1	18717	0	0	1
8585	Tapped Dowsing Widget	12	0	1	15718	0	0	0
8586	Whistle of the Mottled Red Raptor	15	0	4	17494	0	60	60
8587	Centipaar Insect Parts	12	0	1	18723	0	0	1
8588	Whistle of the Emerald Raptor	15	0	3	17494	0	40	40
8589	Old Whistle of the Ivory Raptor	15	0	3	17494	0	40	40
8590	Old Whistle of the Obsidian Raptor	15	0	3	17494	0	40	40
8591	Whistle of the Turquoise Raptor	15	0	3	17494	0	40	40
8592	Whistle of the Violet Raptor	15	0	3	17494	0	40	40
8593	Scrimshank's Surveying Gear	12	0	1	14326	0	0	1
8594	Insect Analysis Report	12	0	1	7695	0	0	1
8595	Blue Mechanostrider	15	0	3	17785	0	40	40
8603	Thistleshrub Dew	12	0	1	15734	0	0	0
8623	OOX-17/TN Distress Beacon	12	0	2	18632	0	43	43
8624	Red Sparkler	4	0	1	17599	23	0	10
8625	White Sparkler	4	0	1	17600	23	0	10
8626	Blue Sparkler	4	0	1	17602	23	0	10
8627	Reins of the Nightsaber	15	0	3	17606	0	40	40
8628	Reins of the Spotted Nightsaber	15	0	3	17606	0	40	40
8629	Reins of the Striped Nightsaber	15	0	3	17606	0	40	40
8630	Reins of the Bengal Tiger	15	0	3	17607	0	40	40
8631	Reins of the Striped Frostsaber	15	0	3	17608	0	40	40
8632	Reins of the Spotted Frostsaber	15	0	3	17608	0	40	40
8633	Reins of the Leopard	15	0	3	17607	0	40	40
8643	Extraordinary Egg	12	0	1	18050	0	0	1
8644	Fine Egg	12	0	1	18050	0	0	1
8645	Ordinary Egg	12	0	1	18049	0	0	1
8646	Bad Egg	12	0	1	18049	0	0	1
8647	Egg Crate	12	0	1	12331	0	0	1
8663	Mithril Insignia	12	0	2	17655	12	0	40
8683	Clara's Fresh Apple	12	0	1	6410	0	1	1
8684	Hinterlands Honey Ripple	12	0	1	18079	0	0	1
8685	Dran's Ripple Delivery	12	0	1	8381	0	0	1
8686	Mithril Pendant	12	0	1	17685	0	1	1
8687	Sealed Description of Thredd's Visitor	12	0	1	7744	0	0	1
8688	Bind On Acquire Test Item	4	0	0	6511	12	35	40
8703	Signet of Expertise	12	0	2	17776	12	0	45
8704	OOX-09/HL Distress Beacon	12	0	2	18632	0	43	43
8705	OOX-22/FE Distress Beacon	12	0	2	18632	0	40	40
8707	Gahz'rilla's Electrified Scale	12	0	1	8923	0	0	1
8708	Hammer of Expertise	2	4	4	17788	21	40	50
8723	Caliph Scorpidsting's Head	12	0	1	3918	0	0	1
8724	Rin'ji's Secret	12	0	1	17809	0	1	1
8743	Book of Mark of the Wild	9	0	1	1317	0	1	1
8744	Book of Wrath	9	0	1	1317	0	6	6
8745	Book of Healing Touch	9	0	1	1317	0	8	8
8746	Interlaced Cowl	4	1	0	18416	1	28	33
8747	Hardened Leather Helm	4	2	0	21298	1	30	35
8748	Double Mail Coif	4	3	0	28389	1	25	30
8749	Crochet Hat	4	1	0	18414	1	38	43
8750	Thick Leather Hat	4	2	0	21312	1	37	42
8751	Overlinked Coif	4	3	0	28393	1	39	44
8752	Laminated Scale Circlet	4	3	0	28391	1	49	54
8753	Smooth Leather Helmet	4	2	0	18418	1	52	57
8754	Twill Cover	4	1	0	18422	1	51	56
8755	Light Plate Helmet	4	4	0	28847	1	50	55
8756	Book of Regrowth II	9	0	1	1317	0	18	18
8757	Book of Starfire	9	0	1	1317	0	20	20
8758	Book of Remove Curse	9	0	1	1317	0	22	22
8759	Book of Regrowth III	9	0	1	1317	0	24	24
8760	Book of Abolish Poison	9	0	1	1317	0	26	26
8761	Book of Starfire II	9	0	1	1317	0	26	26
8762	Book of Rejuvenation V	9	0	1	1317	0	28	28
8763	Book of Moonfire V	9	0	1	1317	0	28	28
8764	Book of Faerie Fire II	9	0	1	1317	0	30	30
8765	Book of Regrowth IV	9	0	1	1317	0	30	30
8766	Morning Glory Dew	0	0	1	926	0	45	55
8768	Book of Starfire III	9	0	1	1317	0	34	34
8769	Book of Thorns IV	9	0	1	1317	0	34	34
8770	Book of Moonfire VI	9	0	1	1317	0	34	34
8771	Book of Rejuvenation VI	9	0	1	1317	0	34	34
8772	Book of Regrowth V	9	0	1	1317	0	36	36
8773	Book of Entangling Roots V	9	0	1	1317	0	48	48
8774	Book of Healing Touch VII	9	0	1	1317	0	38	38
8775	Book of Tranquility II	9	0	1	1317	0	40	40
8776	Book of Mark of the Wild VI	9	0	1	1317	0	50	50
8777	Book of Moonfire IX	9	0	1	1317	0	52	52
8778	Book of Rejuvenation VII	9	0	1	1317	0	40	40
8779	Book of Faerie Fire III	9	0	1	1317	0	42	42
8780	Book of Starfire V	9	0	1	1317	0	50	50
8781	Book of Regrowth VII	9	0	1	1317	0	48	48
8782	Book of Thorns V	9	0	1	1317	0	44	44
8783	Book of Healing Touch IX	9	0	1	1317	0	50	50
8784	Book of Wrath VII	9	0	1	1317	0	46	46
8785	Book of Rejuvenation IX	9	0	1	1317	0	52	52
8786	Book of Tranquility III	9	0	1	1317	0	50	50
8787	Book of Soothe Animal	9	0	1	1317	0	22	22
8788	Book of Soothe Animal II	9	0	1	1317	0	38	38
8789	Book of Soothe Animal III	9	0	1	1317	0	54	54
8790	Book of Faerie Fire IV	9	0	1	1317	0	54	54
8791	Book of Regrowth VIII	9	0	1	1317	0	54	54
8792	Book of Thorns VI	9	0	1	1317	0	54	54
8793	Book of Wrath VIII	9	0	1	1317	0	54	54
8794	Book of Healing Touch X	9	0	1	1317	0	56	56
8795	Book of Entangling Roots VI	9	0	1	1317	0	58	58
8796	Book of Moonfire X	9	0	1	1317	0	58	58
8797	Book of Rejuvenation X	9	0	1	1317	0	58	58
8798	Book of Starfire VI	9	0	1	1317	0	58	58
8799	Book of Mark of the Wild VII	9	0	1	1317	0	60	60
8800	Book of Regrowth IX	9	0	1	1317	0	60	60
8801	Book of Tranquility IV	9	0	1	1317	0	60	60
8802	Tome of Arcane Intellect	9	0	1	1103	0	1	1
8803	Tome of Fireball	9	0	1	1103	0	6	6
8804	Tome of Arcane Explosion	9	0	1	1103	0	14	14
8805	Tome of Detect Magic	9	0	1	1103	0	16	16
8806	Tome of Remove Lesser Curse	9	0	1	1103	0	18	18
8807	Tome of Amplify Magic	9	0	1	1103	0	18	18
8808	Tome of Mana Shield	9	0	1	1103	0	20	20
8809	Tome of Sleep	9	0	1	1103	0	8	8
8810	Tome of Sleep II	9	0	1	1103	0	20	20
8811	Tome of Scorch	9	0	1	1103	0	22	22
8812	Tome of Arcane Explosion II	9	0	1	1103	0	22	22
8813	Tome of Dampen Magic II	9	0	1	1103	0	24	24
8814	Tome of Fireball V	9	0	1	1103	0	24	24
8815	Tome of Cone of Cold	9	0	1	1103	0	26	26
8816	Tome of Frostbolt V	9	0	1	1103	0	26	26
8818	Tome of Mana Shield II	9	0	1	1103	0	28	28
8819	Tome of Scorch II	9	0	1	1103	0	28	28
8820	Tome of Fire Ward II	9	0	1	1103	0	30	30
8821	Tome of Amplify Magic II	9	0	1	1103	0	30	30
8822	Tome of Arcane Explosion III	9	0	1	1103	0	30	30
8823	Tome of Fire Blast IV	9	0	1	1103	0	30	30
8824	Tome of Fireball VI	9	0	1	1103	0	30	30
8825	Tome of Frost Ward III	9	0	1	1103	0	42	42
8826	Tome of Arcane Missiles IV	9	0	1	1103	0	32	32
8827	Elixir of Water Walking	0	0	1	1249	0	24	34
8828	Tome of Frostbolt VI	9	0	1	1103	0	32	32
8829	Tome of Cone of Cold II	9	0	1	1103	0	34	34
8830	Tome of Scorch III	9	0	1	1103	0	34	34
8831	Purple Lotus	7	0	1	19493	0	0	42
8832	Tome of Blizzard III	9	0	1	1103	0	36	36
8833	Tome of Mana Shield III	9	0	1	1103	0	36	36
8834	Tome of Dampen Magic III	9	0	1	1103	0	36	36
8835	Tome of Fireball VII	9	0	1	1103	0	36	36
8836	Arthas' Tears	7	0	1	19498	0	0	44
8837	Tome of Arcane Explosion V	9	0	1	1103	0	46	46
8838	Sungrass	7	0	1	19492	0	0	46
8839	Blindweed	7	0	1	19496	0	0	47
8840	Tome of Conjure Mana Gem II	9	0	1	1103	0	38	38
8841	Tome of Fire Blast V	9	0	1	1103	0	38	38
8842	Tome of Frostbolt VII	9	0	1	1103	0	38	38
8843	Tome of Fire Ward III	9	0	1	1103	0	40	40
8844	Tome of Sleep III	9	0	1	1103	0	40	40
8845	Ghost Mushroom	7	0	1	17871	0	0	47
8846	Gromsblood	7	0	1	19494	0	0	50
8847	Tome of Scorch V	9	0	1	1103	0	46	46
8848	Tome of Flamestrike IV	9	0	1	1103	0	40	40
8849	Tome of Arcane Missiles V	9	0	1	1103	0	40	40
8850	Tome of Conjure Water V	9	0	1	1103	0	40	40
8851	Tome of Fireball VIII	9	0	1	1103	0	42	42
8852	Tome of Arcane Intellect IV	9	0	1	1103	0	42	42
8853	Tome of Conjure Food V	9	0	1	1103	0	42	42
8854	Tome of Cone of Cold III	9	0	1	1103	0	42	42
8855	Tome of Amplify Magic III	9	0	1	1103	0	42	42
8856	Tome of Frostbolt VIII	9	0	1	1103	0	44	44
8857	Tome of Blizzard IV	9	0	1	1103	0	44	44
8858	Tome of Mana Shield IV	9	0	1	1103	0	44	44
8859	Tome of Fire Blast VI	9	0	1	1103	0	46	46
8860	Tome of Fireball IX	9	0	1	1103	0	48	48
8861	Tome of Conjure Mana Gem III	9	0	1	1103	0	48	48
8862	Tome of Arcane Missiles VI	9	0	1	1103	0	48	48
8863	Tome of Dampen Magic IV	9	0	1	1103	0	48	48
8864	Tome of Flamestrike V	9	0	1	1103	0	48	48
8865	Tome of Ice Armor III	9	0	1	1103	0	50	50
8866	Tome of Cone of Cold IV	9	0	1	1103	0	50	50
8867	Tome of Frostbolt IX	9	0	1	1103	0	50	50
8868	Tome of Conjure Water VI	9	0	1	1103	0	50	50
8869	Tome of Fire Ward IV	9	0	1	1103	0	50	50
8870	Tome of Greater Invisibility	9	0	1	1103	0	50	50
8871	Tome of Conjure Food VI	9	0	1	1103	0	52	52
8872	Tome of Blizzard V	9	0	1	1103	0	52	52
8873	Tome of Mana Shield V	9	0	1	1103	0	52	52
8874	Tome of Scorch VI	9	0	1	1103	0	52	52
8875	Tome of Frost Ward IV	9	0	1	1103	0	52	52
8876	Tome of Frost Ward II	9	0	1	1103	0	32	32
8877	Tome of Fireball X	9	0	1	1103	0	54	54
8878	Tome of Fire Blast VII	9	0	1	1103	0	54	54
8879	Tome of Frost Nova IV	9	0	1	1103	0	54	54
8880	Tome of Arcane Explosion VI	9	0	1	1103	0	54	54
8881	Tome of Khadgar's Unlocking IV	9	0	1	1103	0	54	54
8882	Tome of Amplify Magic IV	9	0	1	1103	0	54	54
8883	Tome of Arcane Intellect V	9	0	1	1103	0	56	56
8884	Tome of Frostbolt X	9	0	1	1103	0	56	56
8885	Tome of Arcane Missiles VII	9	0	1	1103	0	56	56
8886	Tome of Flamestrike VI	9	0	1	1103	0	56	56
8887	Tome of Scorch VII	9	0	1	1103	0	58	58
8888	Tome of Cone of Cold V	9	0	1	1103	0	58	58
8889	Tome of Conjure Mana Gem IV	9	0	1	1103	0	58	58
8890	Tome of Fireball XI	9	0	1	1103	0	60	60
8891	Tome of Ice Armor IV	9	0	1	1103	0	60	60
8892	Tome of Conjure Water VII	9	0	1	1103	0	60	60
8893	Tome of Sleep IV	9	0	1	1103	0	60	60
8894	Tome of Dampen Magic V	9	0	1	1103	0	60	60
8895	Tome of Blizzard VI	9	0	1	1103	0	60	60
8896	Tome of Mana Shield VI	9	0	1	1103	0	60	60
8897	Tome of Fire Ward V	9	0	1	1103	0	60	60
8898	Tome of Arcane Explosion IV	9	0	1	1103	0	38	38
8899	Tome of Scorch IV	9	0	1	1103	0	40	40
8900	Book of Entangling Roots IV	9	0	1	1317	0	38	38
8901	Book of Healing Touch VIII	9	0	1	1317	0	44	44
8902	Book of Mark of the Wild V	9	0	1	1317	0	40	40
8903	Book of Moonfire VII	9	0	1	1317	0	40	40
8904	Book of Moonfire VIII	9	0	1	1317	0	46	46
8905	Book of Regrowth VI	9	0	1	1317	0	42	42
8906	Book of Rejuvenation VIII	9	0	1	1317	0	46	46
8907	Book of Starfire IV	9	0	1	1317	0	42	42
8909	Libram: Holy Strike II	9	0	1	1155	0	8	8
8910	Libram: Lay on Hands	9	0	1	1155	0	10	10
8911	Libram: Fist of Justice	9	0	1	1155	0	10	10
8912	Libram: Crusader Strike	9	0	1	1155	0	10	10
8913	Libram: Holy Strike III	9	0	1	1155	0	16	16
8914	Libram: Crusader Strike II	9	0	1	1155	0	22	22
8915	Libram: Holy Strike IV	9	0	1	1155	0	24	24
8916	Libram: Fist of Justice II	9	0	1	1155	0	26	26
8917	Libram: Lay on Hands II	9	0	1	1155	0	30	30
8918	Libram: Seal of Protection III	9	0	1	1155	0	30	30
8919	Libram: Holy Strike V	9	0	1	1155	0	32	32
8920	Libram: Crusader Strike III	9	0	1	1155	0	34	34
8921	Libram: Fist of Justice III	9	0	1	1155	0	40	40
8922	Libram: Holy Strike VI	9	0	1	1155	0	40	40
8923	Essence of Agony	7	0	1	1288	0	0	50
8924	Dust of Deterioration	7	0	1	6379	0	0	30
8925	Crystal Vial	7	0	1	18077	0	0	35
8926	Instant Poison IV	0	0	1	13710	0	44	44
8927	Instant Poison V	0	0	1	13710	0	52	52
8928	Instant Poison VI	0	0	1	13710	0	60	60
8929	Libram: Exorcism IV	9	0	1	1155	0	44	44
8930	Libram: Seal of Righteousness IV	9	0	1	1155	0	46	46
8931	Libram: Crusader Strike IV	9	0	1	1155	0	46	46
8932	Alterac Swiss	0	0	1	21906	0	45	55
8933	Libram: Holy Light VII	9	0	1	1155	0	46	46
8934	Libram: Holy Strike VII	9	0	1	1155	0	48	48
8935	Libram: Judgement II	9	0	1	1155	0	50	50
8936	Libram: Seal of Wrath III	9	0	1	1155	0	50	50
8937	Libram: Lay on Hands III	9	0	1	1155	0	50	50
8938	Libram: Turn Undead III	9	0	1	1155	0	52	52
8939	Libram: Exorcism V	9	0	1	1155	0	52	52
8940	Libram: Fist of Justice IV	9	0	1	1155	0	54	54
8941	Libram: Holy Light VIII	9	0	1	1155	0	54	54
8942	Libram: Seal of Righteousness V	9	0	1	1155	0	56	56
8943	Libram: Holy Strike VIII	9	0	1	1155	0	56	56
8944	Libram: Crusader Strike V	9	0	1	1155	0	58	58
8945	Libram: Judgement III	9	0	1	1155	0	60	60
8947	Libram: Exorcism VI	9	0	1	1155	0	60	60
8948	Dried King Bolete	0	0	1	17880	0	45	55
8949	Elixir of Agility	0	0	1	17882	0	27	37
8950	Homemade Cherry Pie	0	0	1	6342	0	45	55
8951	Elixir of Greater Defense	0	0	1	17883	0	29	39
8952	Roasted Quail	0	0	1	4112	0	45	55
8953	Deep Fried Plantains	0	0	1	17881	0	45	55
8954	Codex of Holy Word: Fortitude	9	0	1	1143	0	1	1
8955	Codex of Fade	9	0	1	1143	0	8	8
8956	Oil of Immolation	0	0	1	2351	0	31	41
8957	Spinefin Halibut	0	0	1	24718	0	45	55
8958	Codex of Mind Blast	9	0	1	1143	0	10	10
8959	Raw Spinefin Halibut	0	0	1	24718	0	45	55
8960	Codex of Cure Disease	9	0	1	1143	0	14	14
8961	Codex of Psychic Scream	9	0	1	1143	0	14	14
8962	Codex of Mind Blast II	9	0	1	1143	0	16	16
8963	Codex of Mind Soothe	9	0	1	1143	0	20	20
8964	Codex of Flash Heal	9	0	1	1143	0	20	20
8965	Codex of Fade II	9	0	1	1143	0	20	20
8966	Codex of Shackle Undead	9	0	1	1143	0	20	20
8967	Codex of Mind Blast III	9	0	1	1143	0	22	22
8968	Codex of Mana Burn	9	0	1	1143	0	24	24
8969	Codex of Flash Heal II	9	0	1	1143	0	26	26
8971	Codex of Psychic Scream II	9	0	1	1143	0	28	28
8972	Codex of Mind Blast IV	9	0	1	1143	0	28	28
8973	Thick Yeti Hide	12	0	1	7373	0	0	1
8974	Codex of Mind Control	9	0	1	1143	0	30	30
8975	Codex of Fade III	9	0	1	1143	0	30	30
8976	Codex of Abolish Disease	9	0	1	1143	0	32	32
8977	Codex of Mana Burn II	9	0	1	1143	0	32	32
8978	Codex of Flash Heal III	9	0	1	1143	0	32	32
8980	Codex of Mind Blast V	9	0	1	1143	0	34	34
8981	Codex of Mind Soothe II	9	0	1	1143	0	36	36
8983	Codex of Flash Heal IV	9	0	1	1143	0	38	38
8984	Deadly Poison III	0	0	1	13707	0	46	46
8985	Deadly Poison IV	0	0	1	13707	0	54	54
8986	Codex of Shackle Undead II	9	0	1	1143	0	40	40
8987	Codex of Holy Protection II	9	0	1	1143	0	40	40
8988	Codex of Mana Burn III	9	0	1	1143	0	40	40
8989	Codex of Fade IV	9	0	1	1143	0	40	40
8990	Codex of Mind Blast VI	9	0	1	1143	0	40	40
8991	Codex of Inner Fire IV	9	0	1	1143	0	40	40
8992	Codex of Psychic Scream III	9	0	1	1143	0	42	42
8993	Codex of Shadow Protection II	9	0	1	1143	0	42	42
8994	Codex of Shadow Word: Pain VI	9	0	1	1143	0	42	42
8995	Codex of Holy Word: Shield VII	9	0	1	1143	0	42	42
8996	Codex of Resurrection III	9	0	1	1143	0	42	42
8997	Codex of Mind Control II	9	0	1	1143	0	44	44
8998	Codex of Mind Vision II	9	0	1	1143	0	44	44
8999	Codex of Flash Heal V	9	0	1	1143	0	44	44
9000	Codex of Renew VII	9	0	1	1143	0	44	44
9001	Codex of Greater Heal II	9	0	1	1143	0	46	46
9002	Codex of Mind Blast VII	9	0	1	1143	0	46	46
9003	Codex of Holy Smite VII	9	0	1	1143	0	46	46
9004	Codex of Holy Word: Fortitude V	9	0	1	1143	0	48	48
9005	Codex of Mana Burn IV	9	0	1	1143	0	48	48
9006	Codex of Holy Word: Shield VIII	9	0	1	1143	0	48	48
9007	Codex of Fade V	9	0	1	1143	0	50	50
9008	Codex of Prayer of Healing III	9	0	1	1143	0	50	50
9009	Codex of Inner Fire V	9	0	1	1143	0	50	50
9010	Codex of Flash Heal VI	9	0	1	1143	0	50	50
9011	Codex of Shadow Word: Pain VII	9	0	1	1143	0	50	50
9012	Codex of Renew VIII	9	0	1	1143	0	50	50
9013	Codex of Greater Heal III	9	0	1	1143	0	52	52
9014	Codex of Mind Soothe III	9	0	1	1143	0	52	52
9015	Codex of Mind Blast VIII	9	0	1	1143	0	52	52
9016	Codex of Holy Smite VIII	9	0	1	1143	0	54	54
9017	Codex of Holy Protection III	9	0	1	1143	0	54	54
9018	Codex of Holy Word: Shield IX	9	0	1	1143	0	54	54
9019	Codex of Renew IX	9	0	1	1143	0	56	56
9020	Codex of Psychic Scream IV	9	0	1	1143	0	56	56
9021	Codex of Mana Burn V	9	0	1	1143	0	56	56
9022	Codex of Flash Heal VII	9	0	1	1143	0	56	56
9023	Codex of Shadow Protection III	9	0	1	1143	0	56	56
9024	Codex of Mind Control III	9	0	1	1143	0	58	58
9025	Codex of Greater Heal IV	9	0	1	1143	0	58	58
9026	Codex of Resurrection IV	9	0	1	1143	0	58	58
9027	Codex of Mind Blast IX	9	0	1	1143	0	58	58
9028	Codex of Shadow Word: Pain VIII	9	0	1	1143	0	58	58
9029	Codex of Fade VI	9	0	1	1143	0	60	60
9030	Restorative Potion	0	0	1	926	0	32	42
9031	Codex of Shackle Undead III	9	0	1	1143	0	60	60
9032	Codex of Prayer of Healing IV	9	0	1	1143	0	60	60
9033	Codex of Inner Fire VI	9	0	1	1143	0	60	60
9034	Codex of Holy Word: Fortitude VI	9	0	1	1143	0	60	60
9035	Codex of Holy Word: Shield X	9	0	1	1143	0	60	60
9036	Magic Resistance Potion	0	0	1	1215	0	32	42
9037	Tablet of Rockbiter Weapon	9	0	1	5563	0	1	1
9039	Tablet of Earth Shock	9	0	1	5563	0	4	4
9040	Tablet of Healing Wave II	9	0	1	5563	0	6	6
9041	Tablet of Earthbind Totem	9	0	1	5563	0	6	6
9042	Monster - Claw Offhand	2	15	0	7430	22	1	1
9043	Tablet of Stoneclaw Totem	9	0	1	5563	0	8	8
9044	Tablet of Earth Shock II	9	0	1	5563	0	8	8
9046	Tablet of Strength of Earth Totem	9	0	1	5563	0	10	10
9047	Tablet of Flame Shock	9	0	1	5563	0	10	10
9048	Tablet of Rebirth	9	0	1	5563	0	12	12
9049	Tablet of Fire Nova Totem	9	0	1	5563	0	12	12
9050	Tablet of Healing Wave III	9	0	1	5563	0	12	12
9051	Tablet of Earth Shock III	9	0	1	5563	0	14	14
9052	Tablet of Stoneskin Totem II	9	0	1	5563	0	14	14
9053	Tablet of Rockbiter Weapon II	9	0	1	5563	0	16	16
9054	Tablet of Flame Shock II	9	0	1	5563	0	18	18
9055	Tablet of Stoneclaw Totem II	9	0	1	5563	0	18	18
9056	Tablet of Healing Wave IV	9	0	1	5563	0	18	18
9057	Tablet of Frostbrand Weapon	9	0	1	5563	0	20	20
9058	Tablet of Frost Shock	9	0	1	5563	0	20	20
9059	Tablet of Flametongue Weapon	9	0	1	5563	0	10	10
9060	Inlaid Mithril Cylinder	5	0	1	7397	0	0	42
9061	Goblin Rocket Fuel	5	0	1	7921	0	0	42
9062	Tablet of Cure Disease	9	0	1	5563	0	22	22
9063	Tablet of Poison Cleansing Totem	9	0	1	5563	0	22	22
9064	Tablet of Flametongue Weapon II	9	0	1	5563	0	22	22
9065	Tablet of Fire Nova Totem II	9	0	1	5563	0	22	22
9066	Tablet of Frost Resistance Totem	9	0	1	5563	0	24	24
9067	Tablet of Strength of Earth Totem II	9	0	1	5563	0	24	24
9068	Tablet of Stoneskin Totem III	9	0	1	5563	0	24	24
9069	Tablet of Earth Shock IV	9	0	1	5563	0	24	24
9070	Tablet of Healing Wave V	9	0	1	5563	0	24	24
9071	Tablet of Mana Font Totem	9	0	1	5563	0	26	26
9072	Tablet of Flametongue Totem	9	0	1	5563	0	26	26
9073	Tablet of Windfury Weapon	9	0	1	5563	0	26	26
9074	Tablet of Flame Shock III	9	0	1	5563	0	28	28
9075	Tablet of Fire Resistance Totem	9	0	1	5563	0	18	18
9076	Tablet of Magma Totem	9	0	1	5563	0	18	18
9077	Tablet of Stoneclaw Totem III	9	0	1	5563	0	18	18
9078	Tablet of Grounding Totem	9	0	1	5563	0	30	30
9079	Tablet of Lightning Shock	9	0	1	5563	0	30	30
9080	Tablet of Nature Resistance Totem	9	0	1	5563	0	30	30
9081	Tablet of Healing Stream Totem II	9	0	1	5563	0	30	30
9082	Tablet of Rockbiter Weapon III	9	0	1	5563	0	30	30
9083	Tablet of Searing Totem III	9	0	1	5563	0	30	30
9084	Tablet of Windfury Totem	9	0	1	5563	0	32	32
9085	Tablet of Fire Nova Totem III	9	0	1	5563	0	32	32
9086	Tablet of Healing Wave VI	9	0	1	5563	0	32	32
9087	Tablet of Purge II	9	0	1	5563	0	32	32
9088	Gift of Arthas	0	0	1	17889	0	38	48
9089	Tablet of Frost Shock II	9	0	1	5563	0	34	34
9090	Tablet of Frostbrand Weapon II	9	0	1	5563	0	34	34
9091	Tablet of Stoneskin Totem IV	9	0	1	5563	0	34	34
9092	Tablet of Sentry Totem	9	0	1	5563	0	34	34
9093	Tablet of Mana Font Totem II	9	0	1	5563	0	36	36
9094	Tablet of Flametongue Weapon III	9	0	1	5563	0	36	36
9095	Tablet of Earth Shock V	9	0	1	5563	0	36	36
9096	Tablet of Disease Cleansing Totem	9	0	1	5563	0	38	38
9097	Tablet of Magma Totem II	9	0	1	5563	0	38	38
9098	Tablet of Strength of Earth Totem III	9	0	1	5563	0	38	38
9099	Tablet of Stoneclaw Totem IV	9	0	1	5563	0	38	38
9100	Tablet of Lightning Shield V	9	0	1	5563	0	40	40
9101	Tablet of Windfury Weapon II	9	0	1	5563	0	40	40
9102	Tablet of Chain Lightning II	9	0	1	5563	0	40	40
9103	Tablet of Healing Stream Totem III	9	0	1	5563	0	40	40
9104	Tablet of Searing Totem IV	9	0	1	5563	0	40	40
9105	Tablet of Healing Wave VII	9	0	1	5563	0	40	40
9123	Tablet of Lightning Bolt VI	9	0	1	5563	0	42	42
9124	Tablet of Lightning Shock II	9	0	1	5563	0	42	42
9125	Tablet of Grace of Air Totem	9	0	1	5563	0	42	42
9126	Tablet of Flametongue Totem II	9	0	1	5563	0	42	42
9127	Tablet of Fire Resistance Totem II	9	0	1	5563	0	42	42
9128	Tablet of Fire Nova Totem IV	9	0	1	5563	0	42	42
9129	Tablet of Rockbiter Weapon IV	9	0	1	5563	0	44	44
9130	Tablet of Nature Resistance Totem II	9	0	1	5563	0	44	44
9131	Tablet of Stoneskin Totem V	9	0	1	5563	0	44	44
9132	Tablet of Molten Blast VI	9	0	1	5563	0	46	46
9133	Tablet of Chain Heal II	9	0	1	5563	0	46	46
9134	Tablet of Windfury Totem II	9	0	1	5563	0	46	46
9135	Tablet of Frost Shock III	9	0	1	5563	0	46	46
9136	Tablet of Mana Font Totem III	9	0	1	5563	0	46	46
9137	Tablet of Lightning Shield VI	9	0	1	5563	0	48	48
9138	Tablet of Magma Totem III	9	0	1	5563	0	48	48
9139	Tablet of Frostbrand Weapon III	9	0	1	5563	0	48	48
9140	Tablet of Chain Lightning III	9	0	1	5563	0	48	48
9141	Tablet of Stoneclaw Totem V	9	0	1	5563	0	48	48
9142	Tablet of Earth Shock VI	9	0	1	5563	0	48	48
9143	Tablet of Healing Wave VIII	9	0	1	5563	0	48	48
9144	Wildvine Potion	0	0	1	17893	0	35	45
9145	Tablet of Lightning Bolt VII	9	0	1	5563	0	50	50
9146	Tablet of Searing Totem V	9	0	1	5563	0	50	50
9147	Tablet of Healing Stream Totem IV	9	0	1	5563	0	50	50
9148	Tablet of Flametongue Weapon IV	9	0	1	5563	0	50	50
9149	Philosopher's Stone	7	0	1	8025	0	0	45
9150	Tablet of Strength of Earth Totem IV	9	0	1	5563	0	52	52
