entry	name	subname	level_min	level_max	rank	type	display_id	display_scale
3953	Tandaan Lightmane	Leather Armor Merchant	23	23	0	7	2064	0
3954	Dalria	Trade Goods	24	24	0	7	2055	0
3955	Shandrina	Trade Goods	24	24	0	7	2068	0
3956	Harklan Moongrove	Alchemy Supplies	24	24	0	7	4183	0
3957	Jainay Featherbreeze	Cooking Supplies	28	28	0	7	2056	1
3958	Lardan	Leatherworking Supplies	25	25	0	7	2062	0
3959	Nantar	Baker	21	21	0	7	2063	0
3960	Ulthaan	Butcher	26	26	0	7	2067	0
3961	Maliynn	Food & Drink Vendor	19	19	0	7	2058	0
3962	Haljan Oakheart	General Goods	26	26	0	7	2060	0
3963	Danlaar Nightstride	Hunter Trainer	35	35	0	7	2066	0
3964	Kylanna	Expert Alchemist	31	31	0	7	4181	0
3965	Cylania Rootstalker	Herbalist	24	24	0	7	4182	0
3966	Kaleem	Cook	24	24	0	7	2061	1
3967	Aayndia Floralwind	Expert Leatherworker	37	37	0	7	2053	0
3968	Sentry Totem		40	40	0	11	4590	0
3969	Fahran Silentblade	Tools & Supplies	28	28	0	7	2059	0
3970	Llana	Reagent Supplies	25	25	0	7	2057	0
3971	Agro 5		60	60	0	10	1926	1
3972	Agro 7		60	60	0	10	1491	1
3973	Agro 10		60	60	0	10	1507	1
3974	Houndmaster Loksey		34	34	1	7	2040	0
3975	Herod	The Scarlet Champion	40	40	1	7	2041	0
3976	Scarlet Commander Mograine		42	42	1	7	2042	0
3977	High Inquisitor Whitemane		42	42	1	7	2043	0
3978	Sage Truthseeker		30	30	0	7	4518	1.35
3979	Librarian Mae Paledust	Explorers' League	30	30	0	7	2049	0
3980	Raleigh the Devout		30	30	0	7	2048	0
3981	Vorrel Sengutz		8	8	0	7	2046	0
3982	Monika Sengutz		7	7	0	7	2050	0
3983	Interrogator Vishas		32	32	1	7	2044	0
3984	Nancy Vishas		33	33	1	7	2047	0
3985	Grandpa Vishas		34	34	1	7	2052	0
3986	Sarilus Foulborne		25	25	0	7	3842	0
3987	Dal Bloodclaw		25	25	0	7	2002	0
3988	Venture Co. Operator		19	20	0	7	7230	0
3989	Venture Co. Logger		18	19	0	7	7228	0
3990	Venture Co. Cutter		16	17	0	7	7225	1
3991	Venture Co. Deforester		19	20	0	7	7226	0
3992	Venture Co. Engineer		20	21	0	7	7227	0
3993	Venture Co. Machine Smith		21	22	0	7	7229	0
3994	Keeper Albagorm		30	30	0	7	150	0
3995	Witch Doctor Jin'Zil		25	25	0	7	4104	0
3996	Faldreas Goeth'Shael		19	19	0	7	4172	0
3997	Venture Co. Overboss		21	22	0	7	7231	1
3998	Windshear Vermin		20	21	0	7	26	0
3999	Windshear Digger		21	22	0	7	2153	0
4001	Windshear Tunnel Rat		19	20	0	7	373	0
4002	Windshear Stonecutter		22	23	0	7	2299	0
4003	Windshear Geomancer		20	21	0	7	163	0
4004	Windshear Overlord		21	22	0	7	511	0
4005	Deepmoss Creeper		16	17	0	1	760	0
4006	Deepmoss Webspinner		19	20	0	1	1989	0
4007	Deepmoss Venomspitter		17	18	0	1	759	0
4008	Cliff Stormer		15	17	0	1	1537	0
4009	Raging Cliff Stormer		18	19	0	1	1538	0
4011	Young Pridewing		19	20	0	1	2154	0
4012	Pridewing Wyvern		21	22	0	1	295	0
4013	Pridewing Skyhunter		23	24	0	1	2298	0
4014	Pridewing Consort		22	23	0	1	2297	0
4015	Pridewing Patriarch		25	25	4	1	4585	0
4016	Fey Dragon		24	25	0	2	1267	0
4017	Wily Fey Dragon		26	27	0	2	2158	0
4018	Antlered Courser		22	23	0	1	1917	0
4019	Great Courser		24	25	0	1	2161	0
4020	Sap Beast		22	23	0	10	358	0
4021	Corrosive Sap Beast		24	25	0	10	1145	0
4022	Bloodfury Harpy		23	24	0	7	3022	0
4023	Bloodfury Roguefeather		25	26	0	7	6813	0
4024	Bloodfury Slayer		25	26	0	7	10870	0
4025	Bloodfury Ambusher		23	24	0	7	10869	0
4026	Bloodfury Windcaller		24	25	0	7	10282	0
4027	Bloodfury Storm Witch		26	27	0	7	10871	0
4028	Charred Ancient		25	26	0	4	2079	0
4029	Blackened Ancient		27	28	0	4	2168	0
4030	Vengeful Ancient		30	30	4	4	9591	0
4031	Fledgling Chimaera		25	27	0	1	8015	0
4032	Young Chimaera		23	25	0	1	6884	0
4033	Charred Stone Spirit		22	23	0	4	2169	1
4034	Enraged Stone Spirit		24	25	0	4	2170	0
4035	Furious Stone Spirit		26	27	0	4	2075	0
4036	Rogue Flame Spirit		23	24	0	4	4607	0
4037	Burning Ravager		24	25	0	4	2172	0
4038	Burning Destroyer		26	27	0	4	1070	0
4039	Dinnis	Spirit Healer	35	35	0	7	2071	1
4040	Cave Stalker		21	22	0	1	959	0.7
4041	Scorched Basilisk		27	28	0	1	2175	0
4042	Singed Basilisk		25	26	0	1	12343	0
4043	Galthuk	Two-Handed Weapons Merchant	8	8	0	7	4612	0
4044	Blackened Basilisk		23	24	0	1	2173	0
4045	[UNUSED] JEFF CHOW TEST	No Clothes NPC	1	1	0	7	2080	1
4046	Magatha Grimtotem	Elder Crone	62	62	0	7	4510	0
4047	Zor Lonetree	Elder Far Seer	62	62	0	7	4514	0
4048	Falfindel Waywarder		28	28	0	7	4201	0
4049	Seereth Stonebreak		26	26	0	7	3897	0
4050	Cenarion Caretaker		25	26	1	7	4252	0
4051	Cenarion Botanist		23	24	0	7	4247	0
4052	Cenarion Druid		26	27	1	7	4249	0
4053	Daughter of Cenarius		23	25	0	7	2722	0
4054	Laughing Sister		24	25	0	7	2723	0
4055	Mirkfallon Glade Strider		1	1	0	7	150	1
4056	Mirkfallon Keeper		26	27	1	7	150	0
4057	Son of Cenarius		24	25	0	7	2432	0
4059	Forest Spirit		1	1	0	10	1825	0
4061	Mirkfallon Dryad		25	26	1	7	2723	0
4062	Dark Iron Bombardier		30	31	0	7	3954	0
4063	Feeboz		39	39	0	7	373	0
4064	Blackrock Scout		20	21	1	7	6038	0
4065	Blackrock Sentry		21	22	1	7	6029	0
4066	Nal'taszar		30	30	2	2	8471	0
4067	Twilight Runner		23	24	0	1	11453	0
4068	Serpent Messenger		10	10	0	1	1742	0
4069	Venture Co. Planner		18	19	0	7	7232	1
4070	Venture Co. Builder		20	21	0	7	7224	0
4071	Venture Co. Grinder		17	18	0	7	7223	1
4072	Prisoner of Jin'Zil		20	20	0	7	3894	0
4073	XT:4		23	23	0	9	1269	0
4074	XT:9		23	23	0	9	1269	0
4075	Rat		1	1	0	8	1141	0
4076	Roach		1	1	0	8	2177	0
4077	Gaxim Rustfizzle		30	30	0	7	2180	1.15
4078	Collin Mauren		32	32	0	7	2181	0
4079	Sentinel Thenysil		23	23	0	7	2182	0
4080	Kaela Shadowspear		23	23	0	7	2183	0
4081	Lomac Gearstrip		29	29	0	7	2184	1.15
4082	Grawnal	General Goods	32	32	0	7	3890	0
4083	Jeeda	Apprentice Witch Doctor	24	24	0	7	3892	0
4084	Chylina	General Supplies	24	24	0	7	4106	0
4085	Nizzik	Venture Armor Salesman	24	24	0	7	7158	0
4086	Veenix	Venture Co. Merchant	24	24	0	7	7159	0
4087	Arias'ta Bladesinger	Warrior Trainer	60	60	0	7	2196	0
4088	Elanaria		62	62	0	7	2197	0
4089	Sildanair	Warrior Trainer	40	40	0	7	2198	0
4090	Astarii Starseeker	Priest Trainer	60	60	0	7	2200	0
4091	Jandria	Priest Trainer	50	50	0	7	2201	0
4092	Lariia	Priest Trainer	40	40	0	7	2202	0
4093	Galak Wrangler		25	26	0	7	9414	0
4094	Galak Scout		24	25	0	7	9411	0
4095	Galak Mauler		27	28	0	7	9417	0
4096	Galak Windchaser		24	25	0	7	9412	0
4097	Galak Stormer		26	27	0	7	9416	0
4098	Galak Pack Runner		25	26	0	7	9413	1
4099	Galak Marauder		26	27	0	7	9415	0
4100	Screeching Harpy		28	29	0	7	1352	0
4101	Screeching Roguefeather		29	30	0	7	1350	0
4104	Screeching Windcaller		30	30	0	7	10876	0
4107	Highperch Wyvern		28	29	0	1	2298	0
4109	Highperch Consort		28	29	0	1	2297	0
4110	Highperch Patriarch		30	31	0	1	4585	0
4111	Gravelsnout Kobold		26	27	0	7	2153	0
4112	Gravelsnout Vermin		25	26	0	7	373	0
4113	Gravelsnout Digger		28	29	0	7	511	0
4114	Gravelsnout Forager		27	28	0	7	2299	0
4115	[UNUSED] Gravelsnout Ambusher	<Needs Scale>	1	1	0	7	26	1
4116	Gravelsnout Surveyor		29	30	0	7	774	0
4117	Cloud Serpent		25	26	0	1	2705	0
4118	Venomous Cloud Serpent		26	28	0	1	10991	0
4119	Elder Cloud Serpent		27	29	0	1	2703	1.33
4120	Thundering Boulderkin		28	29	0	4	9587	0
4121	Wandering Boulderkin		26	27	0	4	1161	1
4124	Needles Cougar		27	28	0	1	1056	0
4126	Crag Stalker		25	26	0	1	1043	0
4127	Hecklefang Hyena		15	16	0	1	2710	0
4128	Hecklefang Stalker		22	23	0	1	2712	0
4129	Hecklefang Snarler		18	19	0	1	2711	0
4130	Silithid Searcher		32	33	0	10	11144	0
4131	Silithid Invader		34	35	0	10	11143	0
4132	Silithid Ravager		36	36	4	10	11099	0
4133	Silithid Hive Drone		33	34	0	10	11097	0
4138	Jeen'ra Nightrunner	Hunter Trainer	60	60	0	7	2205	0
4139	Scorpid Terror		33	34	0	1	2491	0
4140	Scorpid Reaver		31	32	0	1	3247	0
4142	Sparkleshell Tortoise		30	31	0	1	5052	0
4143	Sparkleshell Snapper		34	35	0	1	2308	0
4144	Sparkleshell Borer		32	33	0	1	2307	0
4146	Jocaste	Hunter Trainer	40	40	0	7	2206	0
4147	Saltstone Basilisk		30	31	0	1	12340	0
4149	Kesteryth	Foraging Trainer	35	35	0	7	2207	1
4150	Saltstone Gazer		34	35	0	1	8392	0
4151	Saltstone Crystalhide		32	33	0	1	12341	0
4153	Kysandia	Cat Trainer	35	35	0	7	2209	1
4154	Salt Flats Scavenger		30	32	0	1	2305	0
4155	Idriana	Banker	45	45	0	7	2210	0
4156	Astaia	Fishing Trainer	35	35	0	7	2211	0
4157	Kitari Farseeker	Cartography Trainer	35	35	0	7	2212	1
4158	Salt Flats Vulture		32	34	0	1	10825	0
4159	Me'lynn	Expert Tailor	35	35	0	7	2213	0
4160	Ainethil	Artisan Alchemist	46	46	0	7	10624	0
4161	Lysheana	Guild Master	60	60	0	7	2216	0
4163	Syurna	Rogue Trainer	40	40	0	7	2231	0
4164	Cylania	Night Elf Armorer	30	30	0	7	2199	0
4165	Elissa Dumas	Portal Trainer	35	35	0	7	7669	0
4166	Gazelle		3	3	0	8	1547	0
4167	Dendrythis	Food & Drink Vendor	30	30	0	7	2208	0
4168	Elynna	Tailoring Supplies	30	30	0	7	2214	0
4169	Jaeana	Meat Vendor	30	30	0	7	2217	0
4170	Ellandrieth	General Goods Vendor	30	30	0	7	2218	0
4171	Merelyssa	Blade Merchant	30	30	0	7	2219	0
4172	Anadyia	Robe Vendor	30	30	0	7	2220	0
4173	Landria	Bow Merchant	30	30	0	7	2222	0
4174	Siannai	Arrow Merchant	1	1	0	7	2223	1
4175	Vinasia	Cloth Armor Merchant	30	30	0	7	2224	0
4176	Ki'rasia	Cloth Armor Merchant	30	30	0	7	2225	1
4177	Melea	Mail Armor Merchant	30	30	0	7	2226	0
4178	Shaia	Mail Armor Merchant	30	30	0	7	2227	1
4179	Freillania	Shield Merchant	30	30	0	7	2228	1
4180	Ealyshia Dewwhisper	Two Handed Weapon Merchant	50	50	0	7	2229	0
4181	Fyrenna	Food & Drink Vendor	30	30	0	7	2230	0
4182	Dalmond	General Goods	17	17	0	7	4404	0
4183	Naram Longclaw	Weaponsmith	20	20	0	7	4408	0
4184	Geenia Sunshadow	Speciality Dress Maker	51	51	0	7	11907	0
4185	Shaldyn	Clothier	15	15	0	7	4402	0
4186	Mavralyn	Leather Armor & Leatherworking Supplies	18	18	0	7	4406	0
4187	Harlon Thornguard	Armorer & Shieldsmith	25	25	0	7	4407	0
4188	Illyanie	Cloth Armor Merchant	25	25	0	7	13189	0
4189	Valdaron	Tailoring Supplies	14	14	0	7	4401	0
4190	Kyndri	Baker	13	13	0	7	4399	0
4191	Allyndia	Food & Drink Vendor	15	15	0	7	4403	0
4192	Taldan	Drink Vendor	16	16	0	7	4405	0
4193	Grondal Moonbreeze	Journeyman Tailor	29	29	0	7	4400	0
4194	Ullanna	Trade Supplies	15	15	0	7	4409	0
4195	Tiyani	Food & Drink Vendor	15	15	0	7	4410	0
4196	Silithid Swarm		21	22	0	10	7511	0.1
4197	Ken'zigla		20	20	0	7	4105	0
4198	Braelyn Firehand		30	30	0	7	2240	0
4200	Laird	Fish Vendor	14	14	0	7	9549	0
4201	Ziz Fizziks		20	20	0	7	7156	0
4202	Gerenzo Wrenchwhistle		27	27	0	7	3885	1.15
4203	Ariyell Skyshadow	Weapon Merchant	30	30	0	7	2221	0
4204	Firodren Mooncaller	Herbalism Trainer	35	35	0	7	2253	0
4205	Dorion	Hunter Trainer	50	50	0	7	2251	0
4206	Talar	Bear Trainer	35	35	0	7	2268	1
4207	Valyen Wolfsong	Wolf Trainer	35	35	0	7	2275	1
4208	Lairn	Banker	45	45	0	7	2259	0
4209	Garryeth	Banker	45	45	0	7	2256	0
4210	Alegorn	Cooking Trainer	35	35	0	7	2242	0
4211	Dannelor	First Aid Trainer	35	35	0	7	2248	0
4212	Telonis	Artisan Leatherworker	46	46	0	7	2270	0
4213	Taladan	Expert Enchanter	35	35	0	7	2266	0
4214	Erion Shadewhisper	Rogue Trainer	60	60	0	7	2252	0
4215	Anishar	Rogue Trainer	50	50	0	7	2243	0
4216	Chardryn	Herbalism Supplier	30	30	0	7	2245	0
4217	Mathrengyl Bearwalker	Druid Trainer	60	60	0	7	2261	0
4218	Denatharion	Druid Trainer	50	50	0	7	2250	0
4219	Fylerian Nightwing	Druid Trainer	40	40	0	7	2255	0
4220	Cyroen	Reagent Vendor	30	30	0	7	2247	0
4221	Talaelar	Fish Vendor	30	30	0	7	2267	0
4222	Voloren	Fishing Supplier	30	30	0	7	2276	0
4223	Fyldan	Cooking Supplier	30	30	0	7	2254	0
4224	Talegon	Cartography Supplier	1	1	0	7	2269	1
4225	Saenorion	Leatherworking Supplies	30	30	0	7	2265	0
4226	Ulthir	Alchemy Supplies	30	30	0	7	2272	0
4228	Vaean	Enchanting Supplies	30	30	0	7	2274	0
4229	Mythrin'dir	General Trade Supplier	30	30	0	7	2264	0
4230	Yldan	Bag Merchant	30	30	0	7	2277	0
4231	Kieran	Weapon Merchant	30	30	0	7	2258	0
4232	Glorandiir	Axe Merchant	30	30	0	7	2257	0
4233	Mythidan	Mace & Staff Merchant	30	30	0	7	2263	0
4234	Andrus	Staff Merchant	30	30	0	7	2249	0
4235	Turian	Thrown Weapons Merchant	30	30	0	7	2271	0
4236	Cyridan	Leather Armor Merchant	30	30	0	7	2246	0
4237	Urthoniir	Leather Armor Merchant	30	30	0	7	2273	1
4239	Lewin Starfeather	Leather Armor Merchant	30	30	0	7	2260	1
4240	Caynrus	Shield Merchant	30	30	0	7	2244	0
4241	Mydrannul	General Goods Vendor	30	30	0	7	2262	0
4242	Frostsaber Companion		50	50	0	1	9956	0
4243	Nightshade	Jeen'ra's Pet	50	50	0	1	613	0
4244	Shadow	Dorion's Pet	30	30	0	1	780	0
4245	Mistrunner	Valyen's Pet	25	25	0	1	165	1
4246	Moonprowler	Kysandia's Pet	25	25	0	1	599	1
4247	Stonepaw	Talar's Pet	25	25	0	1	2378	1
4248	Pesterhide Hyena		26	27	0	1	2713	0
4249	Pesterhide Snarler		28	29	0	1	10903	0
4250	Galak Packhound		24	24	0	1	2726	1
4251	Goblin Racer		32	32	0	9	10318	0
4252	Gnome Racer		32	32	0	9	2490	0
4253	Bear Form (Night Elf Druid)		1	1	0	1	2281	1
4254	Geofram Bouldertoe	Mining Trainer	35	35	0	7	3092	0
4255	Brogus Thunderbrew	Food and Drink	55	55	0	7	2284	0
4256	Golnir Bouldertoe	Mining Supplier	30	30	0	7	3093	0
4257	Lana Thunderbrew	Blacksmithing Supplies	55	55	0	7	2286	0
4258	Bengus Deepforge	Artisan Blacksmith	45	45	0	7	3097	0
4259	Thurgrum Deepforge	Blacksmithing Supplies	30	30	0	7	3098	0
4260	Venture Co. Shredder		37	37	0	9	1269	0
4261	Bear Form (Tauren Druid)		1	1	0	1	2289	1
4262	Darnassus Sentinel		55	55	0	7	2306	0
4263	Deepmoss Hatchling		14	14	0	1	957	0.44
4264	Deepmoss Matriarch		22	22	0	1	336	0
4265	Nyoma	Cooking Supplies	20	20	0	7	4236	0
4266	Danlyia	Food & Drink Vendor	17	17	0	7	4235	0
4267	Daelyshia	Hippogryph Master	55	55	1	7	2313	0
4268	Riding Wolf (Gray)		1	1	0	1	2320	0
4269	Riding Horse (Chestnut)		1	1	0	1	2405	0
4270	Riding Wolf (Red)		1	1	0	1	2326	0
4271	Riding Wolf (DarkGray)		1	1	0	1	2327	0
4272	Riding Wolf (DarkBrown)		1	1	0	1	2328	0
4273	Keeper Ordanus		29	29	0	7	2725	0
4274	Fenrus the Devourer		25	25	1	1	2352	0
4275	Archmage Arugal		26	26	1	7	2353	0
4276	Piznik	Venture Co.	20	20	0	7	7157	0
4277	Eye of Kilrogg		22	22	0	3	2421	0
4278	Commander Springvale		24	24	1	6	3223	0
4279	Odo the Blindwatcher		24	24	1	7	522	0
4280	Scarlet Preserver		29	30	1	7	2475	0
4281	Scarlet Scout		29	30	1	7	2516	0
4282	Scarlet Magician		29	30	1	7	2512	0
4283	Scarlet Sentry		30	31	1	7	2520	0
4284	Scarlet Augur		30	31	1	7	2495	0
4285	Scarlet Disciple		30	31	1	7	2505	0
4286	Scarlet Soldier		35	36	1	7	2522	0
4287	Scarlet Gallant		33	34	1	7	2463	0
4288	Scarlet Beastmaster		34	35	1	7	2497	0
4289	Scarlet Evoker		36	37	1	7	2509	0
4290	Scarlet Guardsman		36	37	1	7	2511	0
4291	Scarlet Diviner		34	35	1	7	2507	0
4292	Scarlet Protector		36	37	1	7	2476	0
4293	Scarlet Scryer		30	31	1	7	2518	0
4294	Scarlet Sorcerer		37	38	1	7	2524	0
4295	Scarlet Myrmidon		37	38	1	7	2514	0
4296	Scarlet Adept		33	34	1	7	5726	0
4297	Scarlet Conjuror		35	36	1	7	2503	0
4298	Scarlet Defender		37	38	1	7	2462	0
4299	Scarlet Chaplain		34	36	1	7	2501	0
4300	Scarlet Wizard		38	39	1	7	2525	0
4301	Scarlet Centurion		38	39	1	7	2499	0
4302	Scarlet Champion		39	40	1	7	2460	0
4303	Scarlet Abbot		39	40	1	7	2492	0
4304	Scarlet Tracking Hound		33	34	1	1	2709	0
4305	Kriggon Talsone	Fisherman	25	25	0	7	4417	0
4306	Scarlet Torturer		30	31	1	7	2607	0
4307	Heldan Galesong	Fisherman	25	25	0	7	4415	0
4308	Unfettered Spirit		31	32	0	6	5430	0
4309	Gorm Grimtotem		62	62	0	7	4511	1.35
4310	Cor Grimtotem		62	62	0	7	4512	1.35
4311	Holgar Stormaxe		30	30	0	7	4515	0
4312	Tharm	Wind Rider Master	55	55	1	7	2411	1.35
4313	[UNUSED] [PH] Ambassador Saylaton Gravehoof		27	27	0	7	1905	1
4314	Gorkas	Wind Rider Master	55	55	1	7	4311	0
4315	[UNUSED] Guthrin Gravehoof		26	26	0	7	3556	1
4316	Kolkar Packhound		13	13	0	1	1535	0
4317	Nyse	Wind Rider Master	55	55	1	7	2412	1.25
4318	[UNUSED] Delyka	Spirit Healer	45	45	0	7	2413	1
4319	Thyssiana	Hippogryph Master	55	55	1	7	2415	0
4320	Caelyb	Pet Trainer	40	40	0	7	2416	0
4321	Baldruc	Gryphon Master	55	55	1	7	2417	0
4322	Corthryn	Spirit Healer	35	35	0	7	4483	1
4323	Searing Hatchling		41	42	0	2	715	0
4324	Searing Whelp		42	43	0	2	397	0
4328	Firemane Scalebane		43	44	0	2	8310	0
4329	Firemane Scout		41	42	0	2	143	0
4331	Firemane Ash Tail		42	43	0	2	8249	0
4333	Firemane Devourer		38	39	0	2	8311	1
4334	Firemane Flamecaller		43	44	0	2	8309	0
4339	Brimgore		45	45	2	2	6374	0
4340	Mirallia	Spirit Healer	35	35	0	7	2422	1
4341	Drywallow Crocolisk		35	36	0	1	1080	0
4342	Drywallow Vicejaw		36	37	0	1	925	0
4343	Drywallow Snapper		37	38	0	1	814	0
4344	Mottled Drywallow Crocolisk		38	39	0	1	2548	0
4345	Drywallow Daggermaw		40	41	0	1	807	0
4346	Noxious Flayer		35	36	0	1	2700	0
4347	Noxious Reaver		37	38	0	1	2707	0
4348	Noxious Shredder		38	39	0	1	2708	0
4351	Bloodfen Raptor		35	36	0	1	2571	0
4352	Bloodfen Screecher		36	37	0	1	1962	0
4355	Bloodfen Scytheclaw		37	38	0	1	2574	0
4356	Bloodfen Razormaw		39	40	0	1	11315	1.5
4357	Bloodfen Lashtail		40	41	0	1	2573	1.75
4358	Mirefin Puddlejumper		35	36	0	7	4920	0
4359	Mirefin Murloc		35	36	0	7	652	0
4360	Mirefin Warrior		37	38	0	7	5243	0
4361	Mirefin Muckdweller		36	37	0	7	478	0
4362	Mirefin Coastrunner		36	37	0	7	11293	0
4363	Mirefin Oracle		37	38	0	7	5286	0
4364	Strashaz Warrior		59	60	1	7	9135	0
4366	Strashaz Serpent Guard		59	61	1	7	9134	0
4368	Strashaz Myrmidon		60	61	1	7	11258	0
4370	Strashaz Sorceress		60	61	1	7	11266	0
4371	Strashaz Siren		59	60	1	7	6750	0
4374	Strashaz Hydra		59	61	1	10	2423	0
4376	Darkmist Spider		35	36	0	1	545	0
4377	Darkmist Lurker		37	38	0	1	2539	0.5
4378	Darkmist Recluse		36	37	0	1	2538	0
4379	Darkmist Silkspinner		38	39	0	1	2541	0
4380	Darkmist Widow		40	40	4	1	2537	0
4382	Withervine Creeper		35	36	0	4	2024	0
4385	Withervine Rager		38	39	0	4	697	0
4386	Withervine Bark Ripper		36	37	0	4	631	0
4387	Withervine Mire Beast		37	38	0	4	1549	0
4388	Young Murk Thresher		39	41	0	1	2602	1.15
4389	Murk Thresher		41	43	0	1	2601	0
4390	Elder Murk Thresher		43	45	0	1	6431	0
4391	Swamp Ooze		37	39	0	10	1145	0
4392	Corrosive Swamp Ooze		38	40	0	10	2569	0
4393	Acidic Swamp Ooze		39	41	0	10	11137	0
4394	Bubbling Swamp Ooze		39	40	1	10	2569	0
4395	Blistering Swamp Ooze		41	43	0	10	2028	1
4396	Mudrock Tortoise		36	37	0	1	4829	0
4397	Mudrock Spikeshell		37	38	0	1	7836	0
4398	Mudrock Burrower		39	40	0	1	7837	0
4399	Mudrock Borer		42	43	0	1	7840	0
4400	Mudrock Snapjaw		41	42	0	1	7839	0
4401	Muckshell Clacker		39	40	0	7	2426	0
4402	Muckshell Snapclaw		40	41	0	7	2598	0
4403	Muckshell Pincer		41	42	0	7	2599	0
4404	Muckshell Scrabbler		42	43	0	7	2600	0
4405	Muckshell Razorclaw		43	44	0	7	1817	0
4407	Teloren	Hippogryph Master	55	55	1	7	2427	0
4408	Aquatic Form (Night Elf Druid)		1	1	0	1	2428	1
4409	Gatekeeper Kordurus		25	25	1	7	2432	0
4410	Aquatic Form (Tauren Druid)		1	1	0	1	2428	1
4411	Darkfang Lurker		36	37	0	1	2424	0
4412	Darkfang Creeper		38	39	0	1	2546	0
4413	Darkfang Spider		35	36	0	1	2543	0
4414	Darkfang Venomspitter		37	38	0	1	2542	0
4415	Giant Darkfang Spider		40	41	0	1	11348	0
4416	Defias Strip Miner		18	19	0	7	2438	0
4417	Defias Taskmaster		18	19	1	7	2440	0
4418	Defias Wizard		18	19	1	7	2447	0
4419	Race Master Kronkrider		35	35	0	7	5445	0
4420	Overlord Ramtusk		32	32	1	7	4652	0
4421	Charlga Razorflank	The Crone	33	33	1	7	4642	0
4422	Agathelos the Raging		33	33	1	1	2450	0
4423	Darnassian Protector		55	55	0	4	2451	0
4424	Aggem Thorncurse	Death's Head Prophet	30	30	1	7	6097	0
4425	Blind Hunter		32	32	2	1	4735	0.7
4427	Ward Guardian		31	31	1	7	6104	0
4428	Death Speaker Jargba	Death's Head Captain	30	30	1	7	4644	0
4429	Goblin Pit Crewman		30	30	0	7	7192	0
4430	Gnome Pit Crewman		30	30	0	7	5435	1.2
4435	Razorfen Warrior		24	25	1	7	6109	0
4436	Razorfen Quilguard		25	26	1	7	6108	0
4437	Razorfen Warden		25	26	1	7	4758	0
4438	Razorfen Spearhide		29	30	2	7	6078	0
4439	[UNUSED] Charlga's Bodyguard		1	1	1	7	1963	1
4440	Razorfen Totemic		29	29	1	7	6112	0
4442	Razorfen Defender		27	28	1	7	6103	0
4443	Wazza	Totem Merchent	1	1	0	7	2589	1
4444	Deathstalker Vincent		21	21	0	7	2689	0
4445	Griznak	Race Vendor	35	35	0	7	7214	1
4446	Mazzer Stripscrew	Race Vendor	35	35	0	7	10982	1
4449	Crazzle Sprysprocket	Gnome Ticket Redeemer	35	35	0	7	5433	1
4450	Rugfizzle	Goblin Ticket Redeemer	35	35	0	7	7209	1
4451	Auld Stonespire		28	28	0	7	4568	1.35
4452	Kravel Koalbeard		29	29	0	7	5426	0
4453	Wizzle Brassbolts		31	31	0	7	5428	1.15
4454	Fizzle Brassbolts		30	30	0	7	5427	1.15
4455	Red Jack Flint		22	22	0	7	796	0
4456	Fiora Longears		26	26	0	7	4691	0
4457	Murkgill Forager		35	36	0	7	652	0
4458	Murkgill Hunter		35	36	0	7	478	0
4459	Murkgill Oracle		36	37	0	7	5286	0
4460	Murkgill Lord		37	37	0	7	5243	0
4461	Murkgill Warrior		35	36	0	7	5243	0
4462	Blackrock Hunter		23	24	1	7	6031	0
4463	Blackrock Summoner		22	23	0	7	6030	0
4464	Blackrock Gladiator		24	25	1	7	6042	0
4465	Vilebranch Warrior		45	46	1	7	6508	0
4466	Vilebranch Scalper		46	47	0	7	6512	0
4467	Vilebranch Soothsayer		46	47	0	7	6535	0
4468	Jade Sludge		47	48	1	10	11141	0
4469	Emerald Ooze		46	47	1	10	358	0
4472	Haunting Vision		57	58	0	6	146	0
4474	Rotting Cadaver		53	54	0	6	4631	0
4475	Blighted Zombie		52	53	0	6	10970	0
4476	Screaming Haunt		54	55	0	6	915	1
4479	Fardel Dabyrie		33	33	0	7	4021	0
4480	Kenata Dabyrie		35	35	0	7	4025	0
4481	Marcel Dabyrie		34	34	0	7	4024	0
4482	Vilebranch Wolf		46	47	1	1	780	1
4483	Moktar Krin		35	35	0	7	4207	0
4484	Feero Ironhand		20	20	0	7	2594	0
4485	Belgrom Rockmaul		35	35	0	7	5535	0
4486	Genavie Callow		32	32	0	7	4012	0
4487	Kodiak		30	30	0	7	4952	1
4488	Parqual Fintallas		35	35	0	7	10197	0
4489	Braug Dimspirit		35	35	0	7	3907	1.35
4490	Grenka Bloodscreech		31	31	0	7	974	0
4491	Woof		1	1	0	1	372	1
4493	Scarlet Avenger		56	57	0	7	10295	0
4494	Scarlet Spellbinder		57	58	0	7	10307	0
4495	Gnome Pit Boss		35	35	0	7	5438	1.2
4496	Goblin Pit Boss		30	30	0	7	7191	0
4497	Captain Quirk	Boat Operator	60	60	0	7	1740	1
4498	Maurin Bonesplitter		35	35	0	7	4171	0
4499	Rok'Alim the Pounder		30	30	1	4	4766	0
4500	Overlord Mok'Morokk		45	45	1	7	11571	0
4501	Draz'Zilb		40	40	0	7	11539	0
4502	Tharg		44	44	0	7	3193	0
4503	Mudcrush Durtfeet		42	42	0	7	655	0
4504	Frostmaw		37	37	0	7	10579	0
4505	Bloodsail Deckhand		43	44	0	7	2557	0
4506	Bloodsail Swabby		43	44	0	7	1902	0
4507	Daisy	Race Starter Girl	15	15	0	7	2591	0
